ZIPcode5,PropertyLocation,TotalValue,SQFTmain,Units,Bedrooms,Bathrooms,EffectiveYearBuilt,rowID,RecordingDate,TaxRateArea_CITY,house_type,pool,coordinates,HH_Kids,Owner,closest_school,num_choices,closest_rating,elevation,groceries,parks,crime,walkable,walkscore,transitable,transit_score,bikeable,bike_score
91016,248 W LIME AVE  MONROVIA CA  91016,276359.0,1768,1,3,2,1950,20178516015012,2016-07-06,MONROVIA   ,house,no,"(34.147815880000003, -118.00516317)",0.5567045377236547,0.4905095584733655,0.2,12.0,7.0,161.7959899902344,7.0,7.0,0.0,Very Walkable,80,Not Transitable,0,Not Bikeable,0
91016,239 W LEMON AVE  MONROVIA CA  91016,269086.0,1450,1,4,3,1995,20178516015050,2016-07-27,MONROVIA   ,pud,no,"(34.147363480000003, -118.00465971)",0.5567045377236547,0.4905095584733655,0.18,12.0,7.0,161.7671203613281,7.0,7.0,0.0,Very Walkable,80,Not Transitable,0,Not Bikeable,0
91016,"166 W LEMON AVE, UNIT A  MONROVIA CA  91016",420000.0,984,1,2,2,1985,20178516023048,2016-07-29,MONROVIA   ,condo,no,"(34.14666055, -118.00245459)",0.5567045377236547,0.4905095584733655,0.24,15.0,7.0,165.2389221191406,6.0,7.0,0.0,Walker's Paradise,93,Not Transitable,0,Not Bikeable,0
91016,"180 W LEMON AVE, UNIT B  MONROVIA CA  91016",410000.0,1081,1,2,2,1985,20178516023084,2016-07-29,MONROVIA   ,condo,no,"(34.14666055, -118.00245459)",0.5567045377236547,0.4905095584733655,0.24,15.0,7.0,165.2389221191406,6.0,7.0,0.0,Walker's Paradise,93,Not Transitable,0,Not Bikeable,0
91016,528 PRIMROSE AVE  MONROVIA CA  91016,559980.0,1850,1,3,3,2007,20178516023183,2016-07-26,MONROVIA   ,condo,no,"(34.14609738, -118.00283492)",0.5567045377236547,0.4905095584733655,0.21,14.0,7.0,162.9749145507812,6.0,7.0,0.0,Very Walkable,84,Not Transitable,0,Not Bikeable,0
91016,414 E LEMON AVE  MONROVIA CA  91016,50124.0,1883,2,4,2,1930,20178517010020,2016-07-28,MONROVIA   ,house,no,"(34.146767310000001, -117.99426669)",0.5567045377236547,0.4905095584733655,0.08,15.0,5.0,178.3024597167969,8.0,9.0,0.0,Very Walkable,78,Not Transitable,0,Not Bikeable,0
91016,534 E COLORADO BLVD  MONROVIA CA  91016,187418.0,1152,1,2,1,1922,20178517012004,2016-07-06,MONROVIA   ,house,no,"(34.14570492, -117.99213435)",0.5567045377236547,0.4905095584733655,0.15,15.0,5.0,176.8355407714844,7.0,9.0,0.0,Somewhat Walkable,69,Not Transitable,0,Not Bikeable,0
91016,837 E LIME AVE  MONROVIA CA  91016,538200.0,1092,1,3,1,1945,20178517020016,2016-07-20,MONROVIA   ,house,no,"(34.148043029999997, -117.98700699)",0.5567045377236547,0.4905095584733655,0.12,13.0,6.0,185.6968688964844,5.0,8.0,0.0,Somewhat Walkable,59,Not Transitable,0,Not Bikeable,0
91016,706 OAKDALE AVE  MONROVIA CA  91016,254510.0,1124,1,3,1,1937,20178517021002,2016-07-18,MONROVIA   ,house,no,"(34.1484174, -117.99037584)",0.5567045377236547,0.4905095584733655,0.22,14.0,4.0,186.5503387451172,5.0,8.0,0.0,Somewhat Walkable,57,Not Transitable,0,Not Bikeable,0
91016,728 E PALM AVE  MONROVIA CA  91016,603000.0,1204,1,3,1,1924,20178517022008,2016-07-22,MONROVIA   ,house,no,"(34.149328910000001, -117.98939672)",0.5567045377236547,0.4905095584733655,0.24,13.0,4.0,189.6667022705078,4.0,8.0,0.0,Somewhat Walkable,57,Not Transitable,0,Not Bikeable,0
91016,729 E PALM AVE  MONROVIA CA  91016,588514.0,1117,1,3,1,1946,20178517025019,2016-07-20,MONROVIA   ,house,no,"(34.149850610000001, -117.98940038000001)",0.5567045377236547,0.4905095584733655,0.24,13.0,4.0,191.3842315673828,4.0,7.0,0.0,Somewhat Walkable,55,Not Transitable,0,Not Bikeable,0
91016,118 POPPY AVE  MONROVIA CA  91016,85976.0,1215,1,3,1,1929,20178518001031,2016-07-13,MONROVIA   ,house,no,"(34.15208475, -117.99112601)",0.5567045377236547,0.4905095584733655,0.2,14.0,4.0,198.0633697509766,6.0,8.0,0.0,Somewhat Walkable,59,Not Transitable,0,Not Bikeable,0
91016,214 GRAND AVE  MONROVIA CA  91016,933000.0,2702,1,6,3,1969,20178518010017,2016-07-14,MONROVIA   ,house,no,"(34.15448808, -117.99382122)",0.5567045377236547,0.4905095584733655,0.28,13.0,4.0,202.7829742431641,7.0,6.0,0.0,Car-Dependent,47,Not Transitable,0,Not Bikeable,0
91016,253 POINSETTIA AVE  MONROVIA CA  91016,309543.0,997,1,3,2,1951,20178518012004,2016-07-07,MONROVIA   ,house,no,"(34.15586673, -117.99505897)",0.5567045377236547,0.4905095584733655,0.38,10.0,4.0,208.3586883544922,3.0,6.0,0.0,Car-Dependent,35,Not Transitable,0,Not Bikeable,0
91016,169 POINSETTIA AVE  MONROVIA CA  91016,670000.0,1375,1,3,2,1954,20178518016013,2016-07-15,MONROVIA   ,house,no,"(34.153933440000003, -117.99589489)",0.5567045377236547,0.4905095584733655,0.25,12.0,4.0,198.81207275390616,6.0,6.0,0.0,Somewhat Walkable,67,Not Transitable,0,Not Bikeable,0
91016,250 MADELINE DR  MONROVIA CA  91016,990000.0,2722,1,4,3,2005,20178518037001,2016-07-14,MONROVIA   ,house,yes,"(34.155986810000002, -117.98700332999999)",0.5567045377236547,0.4905095584733655,0.56,10.0,4.0,211.5261688232422,3.0,5.0,0.0,Car-Dependent,19,Not Transitable,0,Not Bikeable,0
91016,831 E FOOTHILL BLVD  MONROVIA CA  91016,748680.0,1636,1,2,1,1925,20178518043013,2016-07-19,MONROVIA   ,house,yes,"(34.151833320000001, -117.98739306)",0.5567045377236547,0.4905095584733655,0.36,13.0,6.0,197.9326324462891,6.0,7.0,0.0,Car-Dependent,48,Not Transitable,0,Not Bikeable,0
91016,356 N PRIMROSE AVE  MONROVIA CA  91016,598370.0,2539,2,3,3,1954,20178519010022,2016-07-14,MONROVIA   ,house,no,"(34.158834220000003, -118.00303144)",0.5567045377236547,0.4905095584733655,0.5,6.0,7.0,206.0030059814453,2.0,6.0,0.0,Car-Dependent,32,Not Transitable,0,Not Bikeable,0
91016,344 N PRIMROSE AVE  MONROVIA CA  91016,1266900.0,3467,1,4,3,1989,20178519010025,2016-07-27,MONROVIA   ,house,yes,"(34.15853456, -118.00304281)",0.5567045377236547,0.4905095584733655,0.49,6.0,7.0,204.8686828613281,2.0,6.0,0.0,Car-Dependent,41,Not Transitable,0,Not Bikeable,0
91016,215 MONROE PL  MONROVIA CA  91016,652653.0,1685,1,3,2,1950,20178519013012,2016-07-12,MONROVIA   ,house,yes,"(34.156465799999999, -118.00402443)",0.5567045377236547,0.4905095584733655,0.37,7.0,7.0,196.4763336181641,2.0,6.0,0.0,Somewhat Walkable,52,Not Transitable,0,Not Bikeable,0
91016,236 OAKS AVE  MONROVIA CA  91016,491322.0,1468,1,3,1,1930,20178519017008,2016-07-19,MONROVIA   ,house,no,"(34.154829229999997, -118.00480357000001)",0.5567045377236547,0.4905095584733655,0.29,8.0,7.0,188.3468170166016,4.0,6.0,0.0,Somewhat Walkable,56,Not Transitable,0,Not Bikeable,0
91016,139 N IVY AVE  MONROVIA CA  91016,449000.0,1974,2,4,3,1920,20178519027021,2016-07-14,MONROVIA   ,house,no,"(34.152758429999999, -117.99919134)",0.5567045377236547,0.4905095584733655,0.19,11.0,7.0,187.0030822753906,5.0,6.0,0.0,Very Walkable,81,Not Transitable,0,Not Bikeable,0
91016,227 N IVY AVE  MONROVIA CA  91016,314000.0,2113,1,3,3,1956,20178519028024,2016-07-12,MONROVIA   ,house,no,"(34.155229429999999, -117.99923832)",0.5567045377236547,0.4905095584733655,0.36,10.0,7.0,197.2969970703125,3.0,6.0,0.0,Somewhat Walkable,64,Not Transitable,0,Not Bikeable,0
91016,119 MAY AVE  MONROVIA CA  91016,276000.0,1750,1,3,2,1925,20178519030027,2016-07-08,MONROVIA   ,house,no,"(34.152090809999997, -117.99801616000001)",0.5567045377236547,0.4905095584733655,0.15,12.0,7.0,186.41864013671884,5.0,6.0,0.0,Somewhat Walkable,68,Not Transitable,0,Not Bikeable,0
91016,133 N CANYON BLVD  MONROVIA CA  91016,487015.0,1584,2,4,2,1950,20178519031024,2016-07-15,MONROVIA   ,house,no,"(34.152656739999998, -117.99699455)",0.5567045377236547,0.4905095584733655,0.21,14.0,7.0,190.7286529541016,5.0,6.0,0.0,Somewhat Walkable,68,Not Transitable,0,Not Bikeable,0
91016,29 HIDDEN VALLEY RD  MONROVIA CA  91016,909200.0,3870,1,4,4,1993,20178520003008,2016-07-26,MONROVIA   ,house,no,"(34.165075569999999, -118.00412077999999)",0.5567045377236547,0.4905095584733655,0.82,1.0,7.0,249.2321929931641,2.0,5.0,0.0,Car-Dependent,2,Not Transitable,0,Not Bikeable,0
91016,613 LAUREL LN  MONROVIA CA  91016,465331.0,2531,1,3,4,1979,20178520007025,2016-07-19,MONROVIA   ,house,yes,"(34.16380496, -117.9969021)",0.5567045377236547,0.4905095584733655,0.94,4.0,7.0,278.27392578125,2.0,5.0,0.0,Car-Dependent,6,Not Transitable,0,Not Bikeable,0
91016,445 N IVY AVE  MONROVIA CA  91016,273335.0,1690,1,3,2,1948,20178520010007,2016-07-05,MONROVIA   ,house,no,"(34.161362200000006, -117.99843748000001)",0.5567045377236547,0.4905095584733655,0.79,5.0,7.0,238.1881256103516,2.0,7.0,0.0,Car-Dependent,23,Not Transitable,0,Not Bikeable,0
91016,156 E SCENIC DR  MONROVIA CA  91016,1033482.0,1822,1,2,3,1939,20178520010020,2016-07-14,MONROVIA   ,house,yes,"(34.161656149999999, -117.99907107999999)",0.5567045377236547,0.4905095584733655,0.8,5.0,7.0,233.1647644042969,2.0,7.0,0.0,Car-Dependent,23,Not Transitable,0,Not Bikeable,0
91016,451 STEDMAN PL  MONROVIA CA  91016,454223.0,2201,1,3,2,1952,20178520015014,2016-07-11,MONROVIA   ,house,yes,"(34.161305249999998, -118.00262313)",0.5567045377236547,0.4905095584733655,0.64,5.0,7.0,218.5601348876953,2.0,8.0,0.0,Car-Dependent,24,Not Transitable,0,Not Bikeable,0
91016,542 SHADY OAKS DR  MONROVIA CA  91016,97742.0,2024,1,4,2,1979,20178520023035,2016-07-15,MONROVIA   ,house,no,"(34.162683919999999, -117.99470224)",0.5567045377236547,0.4905095584733655,0.85,4.0,4.0,262.04806518554693,2.0,5.0,0.0,Car-Dependent,11,Not Transitable,0,Not Bikeable,0
91016,1107 STARLIT LN  MONROVIA CA  91016,1259087.0,4313,1,7,4,1977,20178523007018,2016-07-08,MONROVIA   ,house,yes,"(34.15975177, -117.98032621999999)",0.5567045377236547,0.4905095584733655,0.95,1.0,6.0,272.5177612304688,0.0,4.0,0.0,Car-Dependent,5,Not Transitable,0,Not Bikeable,0
91016,1100 NORUMBEGA DR  MONROVIA CA  91016,933425.0,1917,1,4,2,1960,20178523008023,2016-07-14,MONROVIA   ,house,no,"(34.160749289999998, -117.978498)",0.5567045377236547,0.4905095584733655,1.05,0.0,6.0,282.3751831054688,0.0,5.0,0.0,Car-Dependent,0,Not Transitable,0,Not Bikeable,0
91016,413 MEADOW LN  MONROVIA CA  91016,1048000.0,1949,1,3,2,1975,20178523011010,2016-07-08,MONROVIA   ,house,no,"(34.157182890000001, -117.98378171)",0.5567045377236547,0.4905095584733655,0.73,6.0,6.0,225.1399841308594,1.0,5.0,0.0,Car-Dependent,13,Not Transitable,0,Not Bikeable,0
91016,308 OAKCLIFF RD  MONROVIA CA  91016,746000.0,1648,1,3,2,1965,20178523016021,2016-07-21,MONROVIA   ,house,no,"(34.157088129999998, -117.98657549000001)",0.5567045377236547,0.4905095584733655,0.63,9.0,4.0,216.7200469970703,1.0,5.0,0.0,Car-Dependent,19,Not Transitable,0,Not Bikeable,0
91016,1034 WILDROSE AVE  MONROVIA CA  91016,315452.0,1590,1,4,2,1971,20178526004010,2016-07-01,MONROVIA   ,house,yes,"(34.149315919999999, -117.98240496)",0.5567045377236547,0.4905095584733655,0.25,14.0,6.0,187.1016693115234,5.0,8.0,0.0,Car-Dependent,34,Not Transitable,0,Not Bikeable,0
91016,321 CIRCLE OAK DR  MONROVIA CA  91016,866500.0,2003,1,3,2,1962,20178526004022,2016-07-07,MONROVIA   ,house,no,"(34.148487109999998, -117.9839534)",0.5567045377236547,0.4905095584733655,0.14,14.0,6.0,186.7876281738281,5.0,8.0,0.0,Car-Dependent,30,Not Transitable,0,Not Bikeable,0
91016,526 PARKROSE AVE  MONROVIA CA  91016,780000.0,1626,1,3,2,1959,20178526006041,2016-07-20,MONROVIA   ,house,yes,"(34.145712349999997, -117.98347149)",0.5567045377236547,0.4905095584733655,0.14,15.0,6.0,178.9676055908203,5.0,8.0,0.0,Car-Dependent,49,Not Transitable,0,Not Bikeable,0
91016,520 HACIENDA DR  MONROVIA CA  91016,346320.0,2973,1,4,4,1978,20178526012052,2016-07-11,MONROVIA   ,house,no,"(34.14598651, -117.97889991)",0.5567045377236547,0.4905095584733655,0.38,16.0,6.0,174.61492919921884,4.0,6.0,0.0,Somewhat Walkable,51,Not Transitable,0,Not Bikeable,0
91016,"1045 E HUNTINGTON DR, UNIT   E  MONROVIA CA  91016",360000.0,1032,1,2,1,1980,20178530002040,2016-07-26,MONROVIA   ,pud,no,"(34.140487129999997, -117.98232949)",0.5567045377236547,0.4905095584733655,0.1,19.0,3.0,162.0225372314453,5.0,7.0,0.0,Very Walkable,77,Not Transitable,0,Not Bikeable,0
91016,227 BENRUD ST  MONROVIA CA  91016,351731.0,868,1,2,1,1951,20178534016016,2016-07-29,unincorporated,house,no,"(34.119184999999995, -118.00028584)",0.5567045377236547,0.4905095584733655,0.13,7.0,7.0,114.63809204101558,2.0,3.0,0.0,Car-Dependent,36,Not Transitable,0,Not Bikeable,0
91006,1121 MAYFLOWER AVE  ARCADIA CA  91006,1070400.0,2020,1,5,3,1966,20178509004023,2016-07-05,ARCADIA    ,house,no,"(34.127452159999997, -118.00977768)",0.5767567047966933,0.6865327309429972,0.44,9.0,9.0,125.1664886474609,6.0,4.0,0.0,Car-Dependent,36,Not Transitable,0,Not Bikeable,0
91006,1012 ALTA VISTA AVE  ARCADIA CA  91006,72820.0,1749,2,4,2,1955,20178509011006,2016-07-15,ARCADIA    ,house,no,"(34.12911587, -118.00731694)",0.5767567047966933,0.6865327309429972,0.35,7.0,6.0,126.6688766479492,5.0,5.0,0.0,Car-Dependent,44,Not Transitable,0,Not Bikeable,0
91006,2608 S 10TH AVE  ARCADIA CA  91006,285073.0,2273,1,4,3,1970,20178511003030,2016-07-04,unincorporated,house,yes,"(34.117287709999999, -118.01157531)",0.5767567047966933,0.6865327309429972,0.31,5.0,7.0,114.5235214233398,3.0,3.0,0.0,Car-Dependent,31,Not Transitable,0,Not Bikeable,0
91006,2822 LOGANRITA AVE  ARCADIA CA  91006,538137.0,1295,1,3,2,1970,20178511025004,2016-07-21,unincorporated,house,no,"(34.113688969999998, -118.01093627)",0.5767567047966933,0.6865327309429972,0.34,6.0,7.0,109.6973114013672,2.0,3.0,0.0,Car-Dependent,42,Not Transitable,0,Not Bikeable,0
91006,3013 HALSEY AVE  ARCADIA CA  91006,525000.0,1236,1,2,1,1946,20178571002017,2016-07-12,unincorporated,house,no,"(34.109652439999998, -118.01018352)",0.5767567047966933,0.6865327309429972,0.45,7.0,7.0,106.9011459350586,2.0,3.0,0.0,Car-Dependent,49,Not Transitable,0,Not Bikeable,0
91006,3008 HODGES AVE  ARCADIA CA  91006,51720.0,1106,1,2,1,1947,20178571003053,2016-07-18,unincorporated,house,no,"(34.109609720000002, -118.01150615)",0.5767567047966933,0.6865327309429972,0.51,7.0,7.0,106.54495239257808,2.0,3.0,0.0,Car-Dependent,44,Not Transitable,0,Not Bikeable,0
91006,3046 S 8TH AVE  ARCADIA CA  91006,1050000.0,3205,1,5,5,2015,20178571010002,2016-07-29,unincorporated,house,no,"(34.108098980000001, -118.01552037)",0.5767567047966933,0.6865327309429972,0.45,6.0,4.0,105.56262969970699,2.0,2.0,0.0,Car-Dependent,45,Not Transitable,0,Not Bikeable,0
91006,4070 LYND AVE  ARCADIA CA  91006,185011.0,1561,1,2,1,1949,20178571013029,2016-07-22,unincorporated,house,no,"(34.105013630000002, -118.01397774)",0.5767567047966933,0.6865327309429972,0.42,9.0,4.0,102.2927093505859,2.0,1.0,0.0,Car-Dependent,37,Not Transitable,0,Not Bikeable,0
91006,3037 HEMPSTEAD AVE  ARCADIA CA  91006,202602.0,860,1,2,1,1949,20178572009018,2016-07-22,unincorporated,house,no,"(34.10800716, -118.01820764)",0.5767567047966933,0.6865327309429972,0.35,9.0,4.0,104.87057495117192,1.0,2.0,0.0,Car-Dependent,48,Not Transitable,0,Not Bikeable,0
91006,3229 HEMPSTEAD AVE  ARCADIA CA  91006,501155.0,1730,1,3,2,1970,20178572012007,2016-07-05,unincorporated,house,no,"(34.105049530000002, -118.01758402)",0.5767567047966933,0.6865327309429972,0.23,8.0,4.0,103.7344131469727,1.0,1.0,0.0,Car-Dependent,41,Not Transitable,0,Not Bikeable,0
91006,11221 FREER AVE  ARCADIA CA  91006,450938.0,1063,1,3,1,1950,20178572025014,2016-07-11,unincorporated,house,no,"(34.101388399999998, -118.02414029000001)",0.5767567047966933,0.6865327309429972,0.2,6.0,4.0,100.1486282348633,2.0,2.0,0.0,Somewhat Walkable,54,Not Transitable,0,Not Bikeable,0
91006,11228 FREER AVE  ARCADIA CA  91006,236375.0,856,1,2,1,1950,20178572026003,2016-07-18,unincorporated,house,no,"(34.10089189, -118.0239893)",0.5767567047966933,0.6865327309429972,0.18,6.0,4.0,100.0067520141602,1.0,2.0,0.0,Somewhat Walkable,54,Not Transitable,0,Not Bikeable,0
91010,2211 FLAGSTONE AVE  DUARTE CA  91010,553674.0,2468,2,5,3,1953,20178521004047,2016-07-27,unincorporated,house,no,"(34.124397340000002, -117.9959905)",0.5347455437871351,0.619736502195815,0.37,8.0,5.0,120.34815216064449,4.0,2.0,0.0,Car-Dependent,26,Not Transitable,0,Not Bikeable,0
91010,408 PAMELA RD  DUARTE CA  91010,334000.0,968,1,3,1,1950,20178521005027,2016-07-29,unincorporated,house,no,"(34.12315461, -117.99698728)",0.5347455437871351,0.619736502195815,0.42,8.0,5.0,118.7509613037109,3.0,2.0,0.0,Car-Dependent,36,Not Transitable,0,Not Bikeable,0
91010,2068 GOODALL AVE  DUARTE CA  91010,66884.0,936,1,3,1,1952,20178521007030,2016-07-11,unincorporated,house,no,"(34.127119950000001, -117.99194761)",0.5347455437871351,0.619736502195815,0.15,8.0,5.0,127.39508056640621,5.0,5.0,0.0,Car-Dependent,34,Not Transitable,0,Not Bikeable,0
91010,107 SPINKS CANYON RD  DUARTE CA  91010,1245000.0,3594,1,4,4,2005,20178527009023,2016-07-22,DUARTE     ,house,no,"(34.151915330000001, -117.95719369999999)",0.5347455437871351,0.619736502195815,0.68,6.0,7.0,281.5036926269531,4.0,6.0,0.0,Car-Dependent,8,Not Transitable,0,Not Bikeable,0
91010,1618 BUENA VISTA ST  DUARTE CA  91010,30998.0,786,1,2,1,1948,20178528006039,2016-07-12,DUARTE     ,house,no,"(34.134220569999997, -117.97723159)",0.5347455437871351,0.619736502195815,0.36,16.0,6.0,142.83544921875,3.0,6.0,0.0,Very Walkable,71,Not Transitable,0,Not Bikeable,0
91010,1531 SANDEFUR ST  DUARTE CA  91010,420000.0,1065,1,4,2,1952,20178528010042,2016-07-29,DUARTE     ,house,no,"(34.133971750000001, -117.97172559000001)",0.5347455437871351,0.619736502195815,0.15,14.0,6.0,144.8558197021484,3.0,5.0,0.0,Somewhat Walkable,52,Not Transitable,0,Not Bikeable,0
91010,1539 GLENFORD AVE  DUARTE CA  91010,479000.0,896,1,3,1,1950,20178528010059,2016-07-26,DUARTE     ,house,no,"(34.13490659, -117.97027531000001)",0.5347455437871351,0.619736502195815,0.1,12.0,6.0,147.2128143310547,3.0,5.0,0.0,Somewhat Walkable,58,Not Transitable,0,Not Bikeable,0
91010,1945 CHESSON ST  DUARTE CA  91010,429754.0,1035,1,2,1,1949,20178529004019,2016-07-01,DUARTE     ,house,no,"(34.141160020000001, -117.96229581)",0.5347455437871351,0.619736502195815,0.17,12.0,4.0,163.5410461425781,4.0,5.0,0.0,Car-Dependent,44,Not Transitable,0,Not Bikeable,0
91010,2024 BAYLOR ST  DUARTE CA  91010,32052.0,825,1,2,1,1948,20178529004030,2016-07-27,DUARTE     ,house,no,"(34.141431099999998, -117.96142607)",0.5347455437871351,0.619736502195815,0.15,12.0,4.0,162.9260101318359,3.0,5.0,0.0,Car-Dependent,45,Not Transitable,0,Not Bikeable,0
91010,1320 FAIRLEE AVE  DUARTE CA  91010,507400.0,1429,1,3,2,1959,20178529017037,2016-07-28,DUARTE     ,house,no,"(34.13793184, -117.95802423000001)",0.5347455437871351,0.619736502195815,0.15,12.0,3.0,162.8831939697266,3.0,5.0,0.0,Somewhat Walkable,51,Not Transitable,0,Not Bikeable,0
91010,1241 AMBERWOOD DR  DUARTE CA  91010,455000.0,1412,1,2,3,1980,20178529019032,2016-07-26,DUARTE     ,pud,no,"(34.138321240000003, -117.96102695)",0.5347455437871351,0.619736502195815,0.07,12.0,4.0,161.1490783691406,3.0,5.0,0.0,Car-Dependent,44,Not Transitable,0,Not Bikeable,0
91010,"1915 HUNTINGTON DR, UNIT A  DUARTE CA  91010",380000.0,1529,1,3,3,1981,20178529021059,2016-07-01,DUARTE     ,condo,no,"(34.140212040000002, -117.96413561)",0.5347455437871351,0.619736502195815,0.16,12.0,4.0,162.1725769042969,4.0,5.0,0.0,Somewhat Walkable,59,Not Transitable,0,Not Bikeable,0
91010,"1943 HUNTINGTON DR, UNIT B  DUARTE CA  91010",395500.0,1521,1,2,3,1981,20178529021131,2016-07-15,DUARTE     ,condo,no,"(34.140223489999997, -117.96238267)",0.5347455437871351,0.619736502195815,0.13,12.0,4.0,160.9815826416016,4.0,5.0,0.0,Somewhat Walkable,55,Not Transitable,0,Not Bikeable,0
91010,1005 JUNIPERO DR  DUARTE CA  91010,343740.0,1090,1,2,2,1973,20178530005069,2016-07-20,DUARTE     ,condo,no,"(34.141545270000002, -117.97622739000001)",0.5347455437871351,0.619736502195815,0.37,17.0,6.0,160.7077178955078,4.0,5.0,0.0,Somewhat Walkable,65,Not Transitable,0,Not Bikeable,0
91010,809 DUNCANNON AVE  DUARTE CA  91010,239758.0,1850,1,4,2,1955,20178530008037,2016-07-29,DUARTE     ,house,no,"(34.14294202, -117.97255926)",0.5347455437871351,0.619736502195815,0.21,13.0,6.0,175.9525451660156,4.0,6.0,0.0,Somewhat Walkable,62,Not Transitable,0,Not Bikeable,0
91010,821 OAK AVE  DUARTE CA  91010,450000.0,1196,1,2,2,1946,20178530009059,2016-07-27,DUARTE     ,house,no,"(34.142648370000003, -117.96808823000001)",0.5347455437871351,0.619736502195815,0.17,14.0,4.0,177.95062255859384,4.0,5.0,0.0,Somewhat Walkable,53,Not Transitable,0,Not Bikeable,0
91010,1648 2ND ST  DUARTE CA  91010,221221.0,1394,1,3,2,1964,20178530010014,2016-07-13,DUARTE     ,house,no,"(34.141455329999999, -117.96931336999999)",0.5347455437871351,0.619736502195815,0.06,14.0,4.0,170.7471923828125,4.0,5.0,0.0,Somewhat Walkable,62,Not Transitable,0,Not Bikeable,0
91010,1355 MAYNARD DR  DUARTE CA  91010,515000.0,1600,1,3,2,1950,20178530018047,2016-07-19,DUARTE     ,house,no,"(34.138618559999998, -117.97558843)",0.5347455437871351,0.619736502195815,0.31,18.0,6.0,152.2375640869141,4.0,6.0,0.0,Very Walkable,79,Not Transitable,0,Not Bikeable,0
91010,1641 HUNTINGTON DR  DUARTE CA  91010,378000.0,1361,1,3,3,1982,20178530025027,2016-07-28,DUARTE     ,pud,no,"(34.13991369, -117.96969725)",0.5347455437871351,0.619736502195815,0.06,14.0,4.0,162.4196319580078,4.0,5.0,0.0,Somewhat Walkable,69,Not Transitable,0,Not Bikeable,0
91010,1847 DELFORD AVE  DUARTE CA  91010,440000.0,802,1,2,1,1952,20178531004014,2016-07-05,DUARTE     ,house,no,"(34.130821869999998, -117.98002411)",0.5347455437871351,0.619736502195815,0.16,14.0,6.0,135.7929992675781,3.0,5.0,0.0,Car-Dependent,49,Not Transitable,0,Not Bikeable,0
91010,1849 PARK ROSE AVE  DUARTE CA  91010,305732.0,632,1,3,1,1948,20178531016008,2016-07-27,DUARTE     ,house,no,"(34.13086792, -117.98539989)",0.5347455437871351,0.619736502195815,0.16,13.0,5.0,135.9385681152344,4.0,6.0,0.0,Somewhat Walkable,66,Not Transitable,0,Not Bikeable,0
91010,919 LEWISTON ST  DUARTE CA  91010,31214.0,972,1,2,1,1950,20178531019004,2016-07-05,DUARTE     ,house,no,"(34.128862230000003, -117.98535403)",0.5347455437871351,0.619736502195815,0.14,10.0,5.0,131.3699798583984,4.0,5.0,0.0,Somewhat Walkable,57,Not Transitable,0,Not Bikeable,0
91010,"866 CINNAMON LN, UNIT  57  DUARTE CA  91010",275000.0,896,1,2,1,1984,20178531022079,2016-07-19,DUARTE,condo,no,"(34.127616299999993, -117.9868906)",0.5347455437871351,0.619736502195815,0.14,8.0,5.0,129.3546295166016,6.0,5.0,0.0,,0,Not Transitable,0,Not Bikeable,0
91010,2236 PARK ROSE AVE  DUARTE CA  91010,488000.0,989,1,3,1,1948,20178531031012,2016-07-06,DUARTE     ,house,no,"(34.122879750000003, -117.98760851)",0.5347455437871351,0.619736502195815,0.12,5.0,5.0,123.20626831054692,4.0,4.0,0.0,Car-Dependent,31,Not Transitable,0,Not Bikeable,0
91010,628 SHRODE AVE  DUARTE CA  91010,391680.0,864,1,2,1,1950,20178534004029,2016-07-12,unincorporated,house,no,"(34.120898820000001, -117.99187111000001)",0.5347455437871351,0.619736502195815,0.21,9.0,5.0,119.65528106689449,1.0,4.0,0.0,Car-Dependent,23,Not Transitable,0,Not Bikeable,0
91010,2515 CALMIA RD  DUARTE CA  91010,313688.0,825,1,2,1,1951,20178534007017,2016-07-29,unincorporated,house,no,"(34.119742260000002, -117.99367633999999)",0.5347455437871351,0.619736502195815,0.34,8.0,5.0,118.2218017578125,1.0,3.0,0.0,Car-Dependent,19,Not Transitable,0,Not Bikeable,0
91010,2546 CALIFORNIA AVE  DUARTE CA  91010,353000.0,780,1,2,1,1949,20178534009023,2016-07-08,unincorporated,house,no,"(34.118015360000001, -117.99914642)",0.5347455437871351,0.619736502195815,0.1,7.0,7.0,114.13247680664058,2.0,3.0,0.0,Car-Dependent,44,Not Transitable,0,Not Bikeable,0
91010,2546 CONATA ST  DUARTE CA  91010,460000.0,862,1,3,1,1958,20178602006013,2016-07-29,DUARTE     ,house,no,"(34.147338820000002, -117.94972043)",0.5347455437871351,0.619736502195815,0.28,8.0,7.0,197.6451110839844,1.0,4.0,0.0,Car-Dependent,23,Not Transitable,0,Not Bikeable,0
91010,2618 SUNNYDALE DR  DUARTE CA  91010,690000.0,1925,1,4,3,1981,20178602009065,2016-07-14,DUARTE     ,house,no,"(34.150249010000003, -117.94711411999999)",0.5347455437871351,0.619736502195815,0.44,7.0,8.0,221.2332458496094,0.0,4.0,0.0,Car-Dependent,19,Not Transitable,0,Not Bikeable,0
91010,517 BETTYHILL AVE  DUARTE CA  91010,434932.0,1189,1,3,2,1953,20178602012031,2016-07-13,DUARTE     ,house,no,"(34.146598130000001, -117.94214654)",0.5347455437871351,0.619736502195815,0.3,5.0,8.0,189.0778656005859,0.0,5.0,0.0,Car-Dependent,22,Not Transitable,0,Not Bikeable,0
