CENTER_LAT,CENTER_LON,ZIPcode5,PropertyLocation,TotalValue,SQFTmain,Units,Bedrooms,Bathrooms,EffectiveYearBuilt,rowID,RecordingDate,TaxRateArea_CITY,house_type,pool,coordinates,HH_Kids,Owner,lot_area,closest_school,num_school_choices,closest_school_rating,elevation,groceries,parks,crime,walkscore,transit_score,bike_score
34.00435787,-118.39035507,90230,14309 SUMMERTIME LN  CULVER CITY CA  90230,465000.0,862,1,1,1,1973,20174296013180,2016-07-20,CULVER CITY,condo,no,"(34.00435787, -118.39035507)",0.4406188381616866,0.5309419080843318,211445.601098,0.48,9.0,8.0,19.4704704284668,8.0,10.0,0.0,57,0,0
34.003081099999996,-118.39121834,90230,5044 MAYTIME LN  CULVER CITY CA  90230,246038.0,1289,1,3,2,1973,20174296014039,2016-07-25,CULVER CITY,condo,no,"(34.003081099999996, -118.39121833999999)",0.4406188381616866,0.5309419080843318,231361.199823,0.42,10.0,7.0,18.23591423034668,8.0,10.0,0.0,60,0,0
34.0041925,-118.39251751,90230,4833 MAYTIME LN  CULVER CITY CA  90230,393085.0,1130,1,3,2,1975,20174296014164,2016-07-11,CULVER CITY,condo,no,"(34.004192500000002, -118.39251751)",0.4406188381616866,0.5309419080843318,170320.492791,0.47,10.0,8.0,17.3878173828125,9.0,9.0,0.0,69,0,0
34.0041925,-118.39251751,90230,4729 MAYTIME LN  CULVER CITY CA  90230,600000.0,1555,1,4,3,1975,20174296014186,2016-07-08,CULVER CITY,condo,no,"(34.004192500000002, -118.39251751)",0.4406188381616866,0.5309419080843318,170320.492791,0.47,10.0,8.0,17.3878173828125,9.0,9.0,0.0,69,0,0
33.90372156,-118.41868261,90266,4101 CREST DR  MANHATTAN BEACH CA  90266,2800000.0,2861,1,3,4,2015,20174137003023,2016-07-08,MANHATTAN BEACH,house,no,"(33.903721560000001, -118.41868261)",0.614643684820394,0.6845307068366164,1798.30489961,0.75,2.0,10.0,41.8025016784668,3.0,4.0,0.0,66,0,0
33.90425584,-118.41965851,90266,228 SEAVIEW ST  MANHATTAN BEACH CA  90266,389206.0,901,1,1,1,1942,20174137007057,2016-07-11,MANHATTAN BEACH,house,no,"(33.904255839999998, -118.41965851)",0.614643684820394,0.6845307068366164,1356.81695023,0.81,2.0,10.0,34.57291030883789,3.0,5.0,0.0,61,0,0
33.89632579,-118.39089555,90266,11 CHATHAM  MANHATTAN BEACH CA  90266,2035354.0,3263,1,4,4,1983,20174138022063,2016-07-08,MANHATTAN BEACH,pud,no,"(33.896325789999999, -118.39089555)",0.614643684820394,0.6845307068366164,8503.40935044,0.51,15.0,9.0,29.04570198059082,7.0,9.0,0.0,54,0,0
33.89747553,-118.38716720000001,90266,37 SAUSALITO CIR W  MANHATTAN BEACH CA  90266,1300000.0,1350,1,2,2,1987,20174138024130,2016-07-11,MANHATTAN BEACH,pud,no,"(33.897475530000001, -118.38716720000001)",0.614643684820394,0.6845307068366164,3255.3845979000002,0.4,15.0,10.0,24.842487335205078,5.0,8.0,0.0,41,0,0
33.89719952,-118.38655897,90266,8 MONTEREY CT  MANHATTAN BEACH CA  90266,905413.0,1557,1,2,3,1987,20174138024147,2016-07-28,MANHATTAN BEACH,pud,no,"(33.897199520000001, -118.38655897)",0.614643684820394,0.6845307068366164,2067.47964925,0.42,15.0,10.0,25.22763442993164,5.0,8.0,0.0,32,0,0
33.87873361,-118.38120215,90266,1751 GATES AVE  MANHATTAN BEACH CA  90266,386048.0,1880,1,4,3,1960,20174163002032,2016-07-11,MANHATTAN BEACH,house,no,"(33.878733609999998, -118.38120214999999)",0.614643684820394,0.6845307068366164,7484.10154775,0.29,17.0,9.0,39.24096298217773,6.0,10.0,0.0,54,0,0
33.87779684,-118.38072073,90266,1765 CURTIS AVE  MANHATTAN BEACH CA  90266,2050000.0,3873,1,5,4,1989,20174163003036,2016-07-08,MANHATTAN BEACH,house,no,"(33.877796840000002, -118.38072072999999)",0.614643684820394,0.6845307068366164,5995.44859969,0.35,17.0,10.0,37.62355041503906,6.0,9.0,0.0,63,0,0
33.8744833,-118.38266956,90266,1706 NELSON AVE  MANHATTAN BEACH CA  90266,1528000.0,988,1,3,1,1949,20174163007020,2016-07-26,MANHATTAN BEACH,house,no,"(33.874483300000001, -118.38266956)",0.614643684820394,0.6845307068366164,7495.56110019,0.28,16.0,10.0,50.35499572753906,6.0,13.0,0.0,66,0,0
33.87316676,-118.38427795,90266,"1619 ARTESIA BLVD, D  MANHATTAN BEACH CA  90266",1198000.0,2180,1,3,3,2008,20174163009039,2016-07-12,MANHATTAN BEACH,condo,no,"(33.873166759999997, -118.38427795)",0.614643684820394,0.6845307068366164,20216.886002900002,0.19,17.0,10.0,50.00586700439453,7.0,18.0,0.0,69,0,0
33.87501205,-118.38395511,90266,1633 NELSON AVE  MANHATTAN BEACH CA  90266,1560000.0,1511,1,2,2,1965,20174163011019,2016-07-01,MANHATTAN BEACH,house,no,"(33.875012050000002, -118.38395511)",0.614643684820394,0.6845307068366164,7499.81300134,0.22,17.0,10.0,49.1741943359375,7.0,14.0,0.0,61,0,0
33.87781066,-118.38330685,90266,1653 CURTIS AVE  MANHATTAN BEACH CA  90266,2200000.0,3168,1,4,4,1989,20174163014024,2016-07-19,MANHATTAN BEACH,house,no,"(33.877810660000002, -118.38330685)",0.614643684820394,0.6845307068366164,7503.45630014,0.25,18.0,10.0,38.65669250488281,5.0,12.0,0.0,54,0,0
33.87989587,-118.38610438,90266,1534 2ND ST  MANHATTAN BEACH CA  90266,294523.0,1365,2,3,2,1951,20174163017029,2016-07-22,MANHATTAN BEACH,house,no,"(33.879895869999999, -118.38610438000001)",0.614643684820394,0.6845307068366164,4846.72490036,0.2,18.0,9.0,41.727760314941406,8.0,12.0,0.0,46,0,0
33.88204659,-118.38091302,90266,1761 5TH ST  MANHATTAN BEACH CA  90266,871217.0,1093,1,3,2,1956,20174164011022,2016-07-12,MANHATTAN BEACH,house,no,"(33.882046590000002, -118.38091301999999)",0.614643684820394,0.6845307068366164,4955.31608001,0.12,16.0,8.0,30.85205268859863,6.0,9.0,0.0,61,0,0
33.88263756,-118.38282279,90266,1700 6TH ST  MANHATTAN BEACH CA  90266,1189427.0,1821,1,3,3,1971,20174164011026,2016-07-22,MANHATTAN BEACH,house,no,"(33.882637559999999, -118.38282279000001)",0.614643684820394,0.6845307068366164,4971.51296903,0.22,15.0,9.0,35.016769409179695,4.0,9.0,0.0,58,0,0
33.88398388,-118.38091895,90266,1757 8TH ST  MANHATTAN BEACH CA  90266,3262000.0,5728,1,6,6,2017,20174164013026,2016-07-20,MANHATTAN BEACH,house,yes,"(33.883983880000002, -118.38091894999999)",0.614643684820394,0.6845307068366164,7448.56787569,0.15,15.0,10.0,33.23237991333008,8.0,7.0,0.0,65,0,0
33.88585979,-118.38431646,90266,1623 10TH ST  MANHATTAN BEACH CA  90266,1515000.0,1234,1,2,2,1966,20174164018019,2016-07-12,MANHATTAN BEACH,house,no,"(33.885859789999998, -118.38431645999999)",0.614643684820394,0.6845307068366164,7507.21664955,0.12,15.0,10.0,26.35088920593262,7.0,9.0,0.0,64,0,0
33.88492359,-118.38348981,90266,1649 9TH ST  MANHATTAN BEACH CA  90266,2548980.0,4459,1,5,5,2002,20174164019022,2016-07-12,MANHATTAN BEACH,house,no,"(33.88492359, -118.38348981)",0.614643684820394,0.6845307068366164,7494.39079975,0.15,15.0,10.0,27.90855407714844,7.0,9.0,0.0,67,0,0
33.88439958,-118.38315877,90266,1658 9TH ST  MANHATTAN BEACH CA  90266,2582000.0,3760,1,4,5,2001,20174164020001,2016-07-01,MANHATTAN BEACH,house,no,"(33.88439958, -118.38315876999999)",0.614643684820394,0.6845307068366164,7448.52399308,0.19,15.0,10.0,30.98684692382812,7.0,9.0,0.0,67,0,0
33.88305784,-118.38463681,90266,1613 6TH ST  MANHATTAN BEACH CA  90266,2199224.0,5008,1,5,4,1990,20174164021021,2016-07-07,MANHATTAN BEACH,house,yes,"(33.883057839999999, -118.38463681)",0.614643684820394,0.6845307068366164,7501.83095019,0.3,16.0,9.0,40.32807159423828,6.0,9.0,0.0,58,0,0
33.8839941,-118.38562004,90266,1551 8TH ST  MANHATTAN BEACH CA  90266,1221470.0,3694,1,5,4,1988,20174164029025,2016-07-15,MANHATTAN BEACH,house,yes,"(33.883994100000002, -118.38562004000001)",0.614643684820394,0.6845307068366164,7503.33440212,0.27,16.0,9.0,37.54470825195312,8.0,9.0,0.0,53,0,0
33.89216221,-118.38427227,90266,1621 19TH ST  MANHATTAN BEACH CA  90266,251729.0,1839,1,4,2,1962,20174165009018,2016-07-07,MANHATTAN BEACH,house,no,"(33.892162210000002, -118.38427227)",0.614643684820394,0.6845307068366164,4981.77394946,0.2,15.0,10.0,25.27874565124512,6.0,8.0,0.0,53,0,0
33.89411874,-118.38462686,90266,1611 23RD ST  MANHATTAN BEACH CA  90266,210366.0,1440,1,3,2,1966,20174165012020,2016-07-26,MANHATTAN BEACH,house,no,"(33.894118740000003, -118.38462686)",0.614643684820394,0.6845307068366164,4982.30205014,0.34,13.0,10.0,27.77104759216309,6.0,7.0,0.0,48,0,0
33.89341772,-118.381133,90266,2201 HARKNESS ST  MANHATTAN BEACH CA  90266,1340000.0,1592,1,3,2,1954,20174165017015,2016-07-12,MANHATTAN BEACH,house,no,"(33.893417720000002, -118.38113300000001)",0.614643684820394,0.6845307068366164,5394.05669996,0.3,16.0,10.0,27.99928855895996,9.0,7.0,0.0,60,0,0
33.89085457,-118.3811282,90266,1705 HARKNESS ST  MANHATTAN BEACH CA  90266,78112.0,1091,1,3,1,1950,20174165020025,2016-07-11,MANHATTAN BEACH,house,no,"(33.890854570000002, -118.38112820000001)",0.614643684820394,0.6845307068366164,5295.73849828,0.15,17.0,10.0,28.36646842956543,9.0,6.0,0.0,66,0,0
33.8894903,-118.37980043,90266,1500 FAYMONT AVE  MANHATTAN BEACH CA  90266,1280000.0,864,1,2,1,1950,20174165022018,2016-07-20,MANHATTAN BEACH,house,no,"(33.889490299999999, -118.37980043)",0.614643684820394,0.6845307068366164,5391.60364939,0.11,16.0,10.0,26.93820381164551,8.0,6.0,0.0,71,0,0
33.88963252,-118.39350495,90266,1601 MAGNOLIA AVE  MANHATTAN BEACH CA  90266,116607.0,1893,1,4,2,1956,20174166024003,2016-07-26,MANHATTAN BEACH,house,no,"(33.889632519999999, -118.39350494999999)",0.614643684820394,0.6845307068366164,4863.49680161,0.14,15.0,9.0,42.897987365722656,7.0,8.0,0.0,66,0,0
33.88628315,-118.38916017,90266,1416 11TH ST  MANHATTAN BEACH CA  90266,2550000.0,2669,1,5,4,1997,20174167002011,2016-07-27,MANHATTAN BEACH,house,yes,"(33.886283149999997, -118.38916017)",0.614643684820394,0.6845307068366164,7507.82624782,0.2,16.0,9.0,48.97926330566406,7.0,8.0,0.0,64,0,0
33.88600225,-118.38957116,90266,1012 N ROWELL AVE  MANHATTAN BEACH CA  90266,1280000.0,1818,1,3,2,1959,20174167002029,2016-07-09,MANHATTAN BEACH,house,no,"(33.886002249999997, -118.38957116)",0.614643684820394,0.6845307068366164,5497.74999879,0.2,16.0,9.0,49.42905807495117,7.0,8.0,0.0,64,0,0
33.88579614,-118.38957015,90266,1401 10TH ST  MANHATTAN BEACH CA  90266,1922362.0,2981,1,5,4,1970,20174167002030,2016-07-11,MANHATTAN BEACH,house,yes,"(33.885796139999997, -118.38957015)",0.614643684820394,0.6845307068366164,9503.7499994,0.21,16.0,9.0,49.41749572753906,8.0,8.0,0.0,64,0,0
33.88254253,-118.38766515,90266,1460 6TH ST  MANHATTAN BEACH CA  90266,1028143.0,1938,1,3,2,1950,20174167006036,2016-07-07,MANHATTAN BEACH,house,no,"(33.882542530000002, -118.38766515)",0.614643684820394,0.6845307068366164,7504.32685079,0.25,18.0,9.0,42.63664627075195,7.0,10.0,0.0,46,0,0
33.88709804,-118.39451324,90266,"1140 MANHATTAN BEACH BLVD, C  MANHATTAN BEACH CA  90266",208515.0,1197,1,2,3,1978,20174167015058,2016-07-15,MANHATTAN BEACH,condo,no,"(33.887098039999998, -118.39451323999999)",0.614643684820394,0.6845307068366164,9562.03570041,0.13,17.0,9.0,41.44076538085938,8.0,8.0,0.0,70,0,0
33.88253928,-118.39250513,90266,1236 6TH ST  MANHATTAN BEACH CA  90266,1959000.0,2277,1,3,3,1964,20174167020004,2016-07-21,MANHATTAN BEACH,house,yes,"(33.882539280000003, -118.39250513)",0.614643684820394,0.6845307068366164,7501.93999908,0.29,20.0,9.0,48.76457214355469,8.0,9.0,0.0,57,0,0
33.88401227,-118.39508063,90266,1127 8TH ST  MANHATTAN BEACH CA  90266,1193238.0,3684,0,4,4,1991,20174167027015,2016-07-20,MANHATTAN BEACH,house,no,"(33.884012269999999, -118.39508063)",0.614643684820394,0.6845307068366164,8000.40990007,0.29,19.0,9.0,46.9881706237793,8.0,9.0,0.0,62,0,0
33.87464636,-118.39275814,90266,1230 SHELLEY ST  MANHATTAN BEACH CA  90266,1805400.0,2160,1,3,2,1969,20174168010009,2016-07-25,MANHATTAN BEACH,house,no,"(33.87464636, -118.39275814)",0.614643684820394,0.6845307068366164,5450.62715109,0.23,15.0,10.0,50.71935272216797,9.0,13.0,0.0,61,0,0
33.88033483,-118.39731252,90266,201 LARSSON ST  MANHATTAN BEACH CA  90266,2400000.0,3891,1,3,4,1959,20174169014001,2016-07-19,MANHATTAN BEACH,house,yes,"(33.880334830000002, -118.39731252)",0.614643684820394,0.6845307068366164,5505.633601199999,0.46,17.0,9.0,71.13085174560547,9.0,9.0,0.0,65,0,0
33.87997398,-118.39789123,90266,116 N DIANTHUS ST  MANHATTAN BEACH CA  90266,8148769.0,6435,1,5,7,2007,20174169015015,2016-07-11,MANHATTAN BEACH,house,yes,"(33.879973980000003, -118.39789123)",0.614643684820394,0.6845307068366164,8131.2132001,0.43,17.0,9.0,66.27560424804689,9.0,10.0,0.0,65,0,0
33.87908129,-118.39886988,90266,940 1ST ST  MANHATTAN BEACH CA  90266,6350000.0,5833,1,5,6,1992,20174169020023,2016-07-20,MANHATTAN BEACH,house,no,"(33.879081290000002, -118.39886988000001)",0.614643684820394,0.6845307068366164,10007.2145018,0.35,16.0,9.0,57.067726135253906,8.0,11.0,0.0,64,0,0
33.87844935,-118.39919888,90266,930 DUNCAN PL  MANHATTAN BEACH CA  90266,3163074.0,3944,1,5,4,2004,20174169021009,2016-07-14,MANHATTAN BEACH,house,no,"(33.878449349999997, -118.39919888)",0.614643684820394,0.6845307068366164,4207.7094012,0.32,16.0,9.0,46.70362854003906,8.0,10.0,0.0,64,0,0
33.87812887,-118.39709009999999,90266,1031 DUNCAN AVE  MANHATTAN BEACH CA  90266,2997437.0,3191,1,4,3,2004,20174169023006,2016-07-12,MANHATTAN BEACH,house,no,"(33.878128869999998, -118.39709009999999)",0.614643684820394,0.6845307068366164,4496.82014808,0.43,16.0,9.0,60.62715148925781,8.0,10.0,0.0,60,0,0
33.87728768,-118.39893359,90266,939 BOUNDARY PL  MANHATTAN BEACH CA  90266,126174.0,1595,1,2,2,1966,20174169025006,2016-07-12,MANHATTAN BEACH,house,no,"(33.877287680000002, -118.39893359)",0.614643684820394,0.6845307068366164,4242.32489877,0.31,16.0,9.0,46.64607238769531,8.0,10.0,0.0,64,0,0
33.88905736,-118.39842549,90266,1400 PINE AVE  MANHATTAN BEACH CA  90266,221532.0,912,1,2,1,1951,20174170004011,2016-07-01,MANHATTAN BEACH,house,no,"(33.889057360000002, -118.39842548999999)",0.614643684820394,0.6845307068366164,4480.79190018,0.14,15.0,10.0,36.003273010253906,8.0,8.0,0.0,66,0,0
33.88850768,-118.39892515,90266,1301 PINE AVE  MANHATTAN BEACH CA  90266,2975000.0,3285,1,5,4,2002,20174170010024,2016-07-21,MANHATTAN BEACH,house,no,"(33.888507679999996, -118.39892515)",0.614643684820394,0.6845307068366164,4479.47464911,0.14,14.0,10.0,35.36837768554688,8.0,8.0,0.0,67,0,0
33.88809336,-118.40091482,90266,860 12TH CT  MANHATTAN BEACH CA  90266,1575000.0,1211,1,3,1,1947,20174170014036,2016-07-28,MANHATTAN BEACH,house,no,"(33.888093359999999, -118.40091482)",0.614643684820394,0.6845307068366164,5029.42740122,0.11,11.0,10.0,40.13196563720703,7.0,8.0,0.0,66,0,0
33.88803061,-118.40507582,90266,732 13TH ST  MANHATTAN BEACH CA  90266,105572.0,1912,1,2,2,1959,20174170015015,2016-07-19,MANHATTAN BEACH,house,no,"(33.888030610000001, -118.40507581999999)",0.614643684820394,0.6845307068366164,3005.68499917,0.11,10.0,10.0,53.5605583190918,6.0,5.0,0.0,71,0,0
33.88695333,-118.40381065,90266,764 MANHATTAN BEACH BLVD  MANHATTAN BEACH CA  90266,164172.0,2518,2,5,4,1973,20174170022013,2016-07-12,MANHATTAN BEACH,house,no,"(33.886953329999997, -118.40381065)",0.614643684820394,0.6845307068366164,2512.38159954,0.06,11.0,10.0,53.01644515991211,6.0,8.0,0.0,71,0,0
33.88698002,-118.40373479,90266,768 MANHATTAN BEACH BLVD  MANHATTAN BEACH CA  90266,164172.0,2518,2,5,4,1973,20174170022014,2016-07-12,MANHATTAN BEACH,house,no,"(33.886980020000003, -118.40373479)",0.614643684820394,0.6845307068366164,2489.99784855,0.05,11.0,10.0,52.64870834350586,6.0,8.0,0.0,71,0,0
33.88585876,-118.40467768,90266,1000 HIGHVIEW AVE  MANHATTAN BEACH CA  90266,5750000.0,5541,1,5,6,2000,20174170031011,2016-07-26,MANHATTAN BEACH,house,yes,"(33.885858759999998, -118.40467768000001)",0.614643684820394,0.6845307068366164,8140.63891396,0.15,11.0,10.0,47.83256912231445,6.0,6.0,0.0,71,0,0
33.88527889,-118.40307398,90266,918 PACIFIC AVE  MANHATTAN BEACH CA  90266,240054.0,2671,1,5,5,1975,20174170034007,2016-07-11,MANHATTAN BEACH,house,no,"(33.885278890000002, -118.40307398)",0.614643684820394,0.6845307068366164,6000.44870074,0.16,11.0,10.0,57.951515197753906,7.0,8.0,0.0,69,0,0
33.89354636,-118.40454407,90266,2301 LAUREL AVE  MANHATTAN BEACH CA  90266,3495000.0,3387,1,5,5,2005,20174171004025,2016-07-22,MANHATTAN BEACH,house,no,"(33.893546360000002, -118.40454407)",0.614643684820394,0.6845307068366164,4830.63112215,0.19,8.0,10.0,51.39200210571289,5.0,6.0,0.0,53,0,0
33.89074707,-118.40016829999999,90266,1712 N POINSETTIA AVE  MANHATTAN BEACH CA  90266,626315.0,2767,1,4,3,1996,20174171018012,2016-07-06,MANHATTAN BEACH,house,no,"(33.890747070000003, -118.40016829999999)",0.614643684820394,0.6845307068366164,4467.43144844,0.25,11.0,10.0,43.82352828979492,7.0,7.0,0.0,65,0,0
33.89149418,-118.40539341,90266,1805 AGNES RD  MANHATTAN BEACH CA  90266,3025000.0,2844,1,4,4,1955,20174171023010,2016-07-25,MANHATTAN BEACH,house,no,"(33.891494180000002, -118.40539341)",0.614643684820394,0.6845307068366164,7587.74535178,0.07,9.0,10.0,44.94662857055664,6.0,4.0,0.0,59,0,0
33.890597799999995,-118.40934628,90266,1808 N ARDMORE AVE  MANHATTAN BEACH CA  90266,1800000.0,1704,1,3,2,1957,20174171025005,2016-07-27,MANHATTAN BEACH,house,no,"(33.890597799999995, -118.40934627999999)",0.614643684820394,0.6845307068366164,4861.532718199999,0.28,8.0,10.0,43.46082305908203,5.0,5.0,0.0,78,0,0
33.89104477,-118.40881387,90266,612 19TH ST  MANHATTAN BCH CA  90266,217660.0,1487,1,2,2,1952,20174171025008,2016-07-07,MANHATTAN BEACH,house,no,"(33.891044770000001, -118.40881387)",0.614643684820394,0.6845307068366164,7793.90539987,0.25,7.0,10.0,47.50531768798828,5.0,4.0,0.0,62,0,0
33.88933425,-118.40859297,90266,520 17TH ST  MANHATTAN BEACH CA  90266,849684.0,1896,1,4,3,1955,20174171028005,2016-07-25,MANHATTAN BEACH,house,no,"(33.889334249999997, -118.40859297)",0.614643684820394,0.6845307068366164,7165.64325258,0.26,9.0,10.0,46.29849624633789,5.0,5.0,0.0,67,0,0
33.89015055,-118.40623762,90266,668 17TH ST  MANHATTAN BEACH CA  90266,1466317.0,1788,1,4,2,1963,20174171029013,2016-07-06,MANHATTAN BEACH,house,no,"(33.890150550000001, -118.40623762)",0.614643684820394,0.6845307068366164,5015.3583497,0.11,10.0,10.0,47.74141311645508,5.0,5.0,0.0,77,0,0
33.89946223,-118.40014117,90266,3313 WALNUT AVE  MANHATTAN BEACH CA  90266,3263549.0,3919,0,5,7,2014,20174173013037,2016-07-20,MANHATTAN BEACH,house,no,"(33.899462229999997, -118.40014117)",0.614643684820394,0.6845307068366164,4642.68649808,0.65,10.0,10.0,43.98730087280273,6.0,6.0,0.0,67,0,0
33.89714601,-118.40192816,90266,2905 PALM AVE  MANHATTAN BEACH CA  90266,1989000.0,1611,1,3,2,1963,20174173018019,2016-07-01,MANHATTAN BEACH,house,no,"(33.89714601, -118.40192816)",0.614643684820394,0.6845307068366164,4633.62559799,0.46,9.0,10.0,39.54875946044922,5.0,6.0,0.0,53,0,0
33.89471912,-118.39980886,90266,2501 WALNUT AVE  MANHATTAN BEACH CA  90266,1483784.0,3766,1,3,4,1991,20174173024031,2016-07-28,MANHATTAN BEACH,house,no,"(33.894719119999998, -118.39980885999999)",0.614643684820394,0.6845307068366164,4481.21319921,0.38,9.0,10.0,30.12055397033691,7.0,6.0,0.0,63,0,0
33.89703387,-118.39670268,90266,2908 OAK AVE  MANHATTAN BEACH CA  90266,1203563.0,3382,1,4,3,2000,20174173027002,2016-07-05,MANHATTAN BEACH,house,no,"(33.897033870000001, -118.39670268)",0.614643684820394,0.6845307068366164,4488.37534918,0.62,11.0,9.0,48.90914535522461,7.0,7.0,0.0,65,0,0
33.89791226,-118.39720514,90266,3101 OAK AVE  MANHATTAN BEACH CA  90266,1580000.0,1806,1,4,3,1961,20174173031017,2016-07-14,MANHATTAN BEACH,house,yes,"(33.897912259999998, -118.39720514)",0.614643684820394,0.6845307068366164,4480.013199399999,0.65,10.0,9.0,45.30288314819336,7.0,6.0,0.0,66,0,0
33.90158845,-118.4075697,90266,660 ROSECRANS AVE  MANHATTAN BEACH CA  90266,1600000.0,1639,1,2,3,1983,20174174001004,2016-07-01,MANHATTAN BEACH,house,no,"(33.901588449999998, -118.4075697)",0.614643684820394,0.6845307068366164,3663.05639977,0.49,4.0,10.0,37.16233825683594,5.0,4.0,0.0,38,0,0
33.90115641,-118.40954575,90266,601 36TH ST  MANHATTAN BEACH CA  90266,311156.0,1744,1,5,2,1952,20174174001028,2016-07-11,MANHATTAN BEACH,house,no,"(33.901156409999999, -118.40954575000001)",0.614643684820394,0.6845307068366164,4726.73099888,0.43,3.0,10.0,30.86767196655273,3.0,4.0,0.0,54,0,0
33.90159709,-118.40424571,90266,780 ROSECRANS AVE  MANHATTAN BEACH CA  90266,214666.0,2172,1,3,2,1965,20174174003001,2016-07-22,MANHATTAN BEACH,house,no,"(33.901597090000003, -118.40424571)",0.614643684820394,0.6845307068366164,5307.97869859,0.6,4.0,10.0,33.01449584960938,6.0,6.0,0.0,43,0,0
33.90066342,-118.40521966,90266,756 36TH ST  MANHATTAN BEACH CA  90266,2930000.0,3430,1,5,6,2015,20174174004004,2016-07-26,MANHATTAN BEACH,house,no,"(33.900663420000001, -118.40521966)",0.614643684820394,0.6845307068366164,5204.08305067,0.51,4.0,10.0,35.58468246459961,5.0,4.0,0.0,38,0,0
33.90025182,-118.40849743,90266,633 35TH ST  MANHATTAN BEACH CA  90266,1143118.0,798,1,2,1,1948,20174174005027,2016-07-25,MANHATTAN BEACH,house,no,"(33.900251820000001, -118.40849743)",0.614643684820394,0.6845307068366164,5403.70494959,0.39,4.0,10.0,33.08855819702148,4.0,3.0,0.0,41,0,0
33.8993383,-118.4048787,90266,769 33RD ST  MANHATTAN BEACH CA  90266,4168108.0,4886,1,6,5,2007,20174174007024,2016-07-27,MANHATTAN BEACH,house,no,"(33.899338299999997, -118.4048787)",0.614643684820394,0.6845307068366164,7410.49670221,0.46,6.0,10.0,47.52255630493164,5.0,3.0,0.0,38,0,0
33.89298965,-118.40798076,90266,2100 BLANCHE RD  MANHATTAN BEACH CA  90266,3675000.0,2978,1,4,4,2014,20174174023027,2016-07-11,MANHATTAN BEACH,house,no,"(33.892989649999997, -118.40798076)",0.614643684820394,0.6845307068366164,8089.74105238,0.23,7.0,10.0,32.95157241821289,4.0,4.0,0.0,59,0,0
33.90157792,-118.41018138,90266,590 ROSECRANS AVE  MANHATTAN BEACH CA  90266,929493.0,872,1,3,1,1955,20174175001004,2016-07-05,MANHATTAN BEACH,house,no,"(33.901577920000001, -118.41018138)",0.614643684820394,0.6845307068366164,4334.77744997,0.45,3.0,10.0,34.45645904541016,5.0,4.0,0.0,54,0,0
33.89918592,-118.41831088,90266,3421 MANHATTAN AVE  MANHATTAN BEACH CA  90266,4000000.0,3947,1,4,4,2002,20174175028001,2016-07-22,MANHATTAN BEACH,house,yes,"(33.899185920000001, -118.41831088000001)",0.614643684820394,0.6845307068366164,2699.10610058,0.51,3.0,10.0,25.06177139282227,2.0,3.0,0.0,72,0,0
33.8966448,-118.41424144,90266,420 29TH PL  MANHATTAN BEACH CA  90266,1418708.0,1272,1,3,2,1973,20174176013016,2016-07-08,MANHATTAN BEACH,house,no,"(33.896644799999997, -118.41424144)",0.614643684820394,0.6845307068366164,1348.11184979,0.22,4.0,10.0,51.19219207763672,3.0,3.0,0.0,73,0,0
33.89748953,-118.41489007,90266,410 31ST ST  MANHATTAN BEACH CA  90266,1950000.0,1590,1,3,2,1984,20174176014006,2016-07-21,MANHATTAN BEACH,house,no,"(33.897489530000001, -118.41489007)",0.614643684820394,0.6845307068366164,1426.58484813,0.28,4.0,10.0,49.877906799316406,2.0,3.0,0.0,73,0,0
33.89598874,-118.41658877,90266,2908 MANHATTAN AVE  MANHATTAN BEACH CA  90266,6000000.0,3310,1,3,4,2012,20174176023011,2016-07-08,MANHATTAN BEACH,house,no,"(33.89598874, -118.41658877)",0.614643684820394,0.6845307068366164,2266.17965074,0.29,4.0,10.0,24.58232307434082,2.0,3.0,0.0,75,0,0
33.89728296,-118.41679170000002,90266,216 31ST PL  MANHATTAN BEACH CA  90266,1540220.0,1375,2,3,2,1936,20174176025015,2016-07-12,MANHATTAN BEACH,house,no,"(33.897282959999998, -118.41679170000002)",0.614643684820394,0.6845307068366164,1351.26224978,0.35,3.0,10.0,30.32700538635254,2.0,3.0,0.0,74,0,0
33.89446719,-118.41017444,90266,537 24TH ST  MANHATTAN BCH CA  90266,1650000.0,1582,1,3,2,1955,20174177003011,2016-07-15,MANHATTAN BEACH,house,no,"(33.89446719, -118.41017444000001)",0.614643684820394,0.6845307068366164,3011.53149949,0.06,6.0,10.0,32.09075546264648,4.0,3.0,0.0,58,0,0
33.89300001,-118.4103639,90266,519 MARINE AVE  MANHATTAN BEACH CA  90266,328558.0,2272,1,3,3,1961,20174177007011,2016-07-08,MANHATTAN BEACH,house,yes,"(33.893000010000002, -118.41036389999999)",0.614643684820394,0.6845307068366164,3172.96414925,0.13,6.0,10.0,39.63314819335938,4.0,4.0,0.0,56,0,0
33.89400309,-118.41402294,90266,319 25TH ST  MANHATTAN BEACH CA  90266,589499.0,2697,2,4,4,1975,20174177015014,2016-07-06,MANHATTAN BEACH,house,no,"(33.894003089999998, -118.41402294)",0.614643684820394,0.6845307068366164,2692.62149859,0.1,5.0,10.0,42.03025436401367,3.0,4.0,0.0,75,0,0
